거주동 코드,거주동 이름,대표_편도통근시간_분,대표_편도통근거리_km,대표_편도교통비_원,월_통근시간_분,월_통근시간_시간,월_통근교통비_원,월_통근시간_기회비용_원,주요_출근목적지_목록,주요목적지_누적출근비중,거주동_전체_출근량,선택목적지_출근량합,API_경로포함률,교통비_산출포함률,내부통근비중,대표_편도도보시간_분,도보시간_산출포함률,대표_편도환승횟수,환승횟수_산출포함률,월평균_출근일수_가정,시간가치_원_시간,거주동 이름_network,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11110515,청운효자동,26.2809058818,6.0483975635687,1539.6683740534345,1103.7980470356,18.39663411726,64666.07171024424,189853.2640901232,"사직동, 종로1.2.3.4가동, 청운효자동, 명동, 소공동",0.800782899670248,564412.04,451971.51,1.0,0.9043547678480884,0.0956452321519115,9.016528665327408,0.9043547678480884,0.8330192548886375,0.9043547678480884,21.0,10320.0,청운효자동,2,92,564412.04,356964.29,0.6324533580112854,207447.75000000006,0.36754664198871456,2,356964.29,0.6324533580112854,364,0.031080319711616712,4.3876041062464965,0.7440206249874926,80.4474443700048,0.09870492840655914,사직동 | 종로1.2.3.4가동 | 청운효자동 | 명동 | 소공동,682327.04,117915.0,1.2089165213413944,11110615,종로1.2.3.4가동,13113292.16,43228.92,0.07659106634224173,0.30782946022911206,0.25,442.0
11140680,중림동,25.8687451907,5.3835211738719,1504.3863627570508,1086.4872980094,18.10812163349,63184.22723579613,186875.8152576168,"회현동, 소공동, 명동, 여의동, 종로1.2.3.4가동",0.8007411314697399,652683.12,522630.22,1.0,0.9371988286479108,0.062801171352089,9.995945374749832,0.9371988286479108,0.4039327002140271,0.9371988286479108,21.0,10320.0,중림동,2,92,652683.12,408668.66000000003,0.6261364013826496,244014.45999999996,0.3738635986173504,2,408668.66000000003,0.6261364013826495,372,0.02858527384958557,4.351229641546778,0.7351423675904253,77.5737922606984,0.0720312944511266,회현동 | 소공동 | 명동 | 여의동 | 종로1.2.3.4가동,638995.49,-13687.630000000005,0.979028674741887,11110615,종로1.2.3.4가동,13113292.16,32821.79,0.050287481006096806,0.30782946022911206,0.25,442.0
11170510,후암동,26.6719311919,5.0434101926052,1502.2017512355949,1120.2211100598,18.670351834330003,63092.473551894975,192678.03093028563,"회현동, 소공동, 명동, 한강로동, 종로1.2.3.4가동",0.8009777816480892,803840.0,643857.98,1.0,0.9512666131745388,0.0487333868254611,9.891015745070172,0.9512666131745388,0.5921109143488937,0.9512666131745388,21.0,10320.0,후암동,2,92,803840.0,498912.35,0.6206612634355095,304927.65,0.37933873656449046,2,498912.35,0.6206612634355095,377,0.026501222657811845,4.405646641687741,0.7426609154674882,81.91209349565732,0.08586703821656051,회현동 | 소공동 | 명동 | 한강로동 | 종로1.2.3.4가동,274775.32,-529064.6799999999,0.3418283738057325,11110615,종로1.2.3.4가동,13113292.16,31377.38,0.03903436007165605,0.30782946022911206,0.25,442.0
11170520,용산2가동,24.224122318,5.82558164771,1525.0694046239655,1017.413137356,16.9568856226,64052.91499420656,174995.059625232,"회현동, 용산2가동, 명동, 종로1.2.3.4가동, 한강로동",0.8022667799796226,419816.66,336804.96,1.0,0.9420230034617068,0.0579769965382932,8.037973859597075,0.9420230034617068,0.8339531890607721,0.9420230034617068,21.0,10320.0,용산2가동,2,92,419816.66,239808.12,0.5712210658814731,180008.53999999998,0.42877893411852686,2,239808.12,0.5712210658814731,355,0.0174802292153049,4.615598477495765,0.7860193958929591,101.04828556448584,0.05252483310214511,회현동 | 용산2가동 | 명동 | 종로1.2.3.4가동 | 한강로동,261253.16,-158563.49999999997,0.6223029834023261,11110615,종로1.2.3.4가동,13113292.16,19526.94,0.046513018325666254,0.30782946022911206,0.25,442.0
11170530,남영동,23.3239828178,4.918993685292,1523.5075537281675,979.6072783476,16.32678797246,63987.31725658304,168492.4518757872,"회현동, 남영동, 한강로동, 종로1.2.3.4가동, 명동",0.8016714931912555,430212.94,344889.45,1.0,0.9052774447000336,0.0947225552999664,8.768394370088606,0.9052774447000336,0.4978038114899312,0.9052774447000336,21.0,10320.0,남영동,2,92,430212.94,280611.52,0.6522619240602108,149601.41999999998,0.3477380759397892,2,280611.52,0.6522619240602108,397,0.028155486903807207,4.363006159700669,0.7291197558005456,78.49274182618505,0.08058725523225778,회현동 | 남영동 | 한강로동 | 종로1.2.3.4가동 | 명동,1480433.51,1050220.57,3.4411645312202834,11110615,종로1.2.3.4가동,13113292.16,32668.81,0.07593637234621535,0.30782946022911206,0.25,442.0
11170555,청파동,23.0427169015,5.118275217358,1508.1263080950605,967.794109863,16.12990183105,63341.304939992544,166460.586896436,"청파동, 회현동, 한강로동, 명동, 종로1.2.3.4가동",0.8027296360337142,1082254.91,868758.09,1.0,0.9057015515101564,0.0942984484898437,8.969136311644023,0.9057015515101564,0.4682868662798056,0.9057015515101564,21.0,10320.0,청파동,2,92,1082254.91,693261.68,0.6405715267210015,388993.22999999986,0.35942847327899846,2,693261.68,0.6405715267210015,414,0.024719768802926836,4.468759038644196,0.7415961553169689,87.24838393222157,0.07569615923479617,청파동 | 회현동 | 한강로동 | 명동 | 종로1.2.3.4가동,845150.29,-237104.61999999988,0.7809161059846798,11110615,종로1.2.3.4가동,13113292.16,81922.54,0.07569615923479617,0.30782946022911206,0.25,442.0
11170560,원효로1동,23.6061875242,5.3446827450576,1473.0942583203976,991.4598760164,16.52433126694,61869.9588494567,170531.0986748208,"한강로동, 여의동, 원효로1동, 명동, 종로1.2.3.4가동",0.8002377995122236,980187.04,784382.72,1.0,0.937851524827064,0.0621484751729359,8.202419215544703,0.937851524827064,0.4899207447046549,0.937851524827064,21.0,10320.0,원효로1동,2,92,980187.04,563317.15,0.5747037320550575,416869.89,0.4252962679449424,2,563317.15,0.5747037320550575,393,0.02718130336149947,4.414521581358928,0.7389792892943541,82.64229383292339,0.08642465829786936,한강로동 | 여의동 | 원효로1동 | 명동 | 종로1.2.3.4가동,1014419.89,34232.84999999998,1.034924813941633,11110615,종로1.2.3.4가동,13113292.16,48748.19,0.04973355901543036,0.30782946022911206,0.25,442.0
11170570,원효로2동,26.5380342651,6.4712414075453,1525.8886690344946,1114.5974391342,18.57662398557,64087.32409944877,191710.7595310824,"여의동, 한강로동, 원효로2동, 명동, 종로1.2.3.4가동",0.8016377889246853,796464.05,638475.68,1.0,0.925334634515758,0.074665365484242,8.069779396027156,0.925334634515758,0.7780636551327673,0.925334634515758,21.0,10320.0,원효로2동,2,92,796464.05,449673.49,0.5645873030929645,346790.56000000006,0.4354126969070356,2,449673.49,0.5645873030929645,389,0.025605596133385013,4.491626879151957,0.7531763426537441,89.26655370539476,0.09560406398757106,여의동 | 한강로동 | 원효로2동 | 명동 | 종로1.2.3.4가동,541865.28,-254598.77000000002,0.6803386543309771,11110615,종로1.2.3.4가동,13113292.16,47672.02,0.05985457849604134,0.30782946022911206,0.25,442.0
11170580,효창동,25.0305007574,5.62068041627,1512.7899998779585,1051.2810318108,17.521350530179998,63537.179994874255,180820.3374714576,"여의동, 한강로동, 효창동, 종로1.2.3.4가동, 청파동",0.8011305786251188,628180.99,503255.0,1.0,0.9562327647017912,0.0437672352982086,8.50659948337054,0.9562327647017912,0.8058680338205951,0.9562327647017912,21.0,10320.0,효창동,2,92,628180.99,368467.3,0.5865623217920045,259713.69,0.41343767820799543,2,368467.3,0.5865623217920045,378,0.019035392139898005,4.592999400564533,0.7738974359398897,98.79029790249938,0.06508240562962594,여의동 | 한강로동 | 효창동 | 종로1.2.3.4가동 | 청파동,438711.46,-189469.52999999997,0.6983838527173515,11110615,종로1.2.3.4가동,13113292.16,22026.08,0.03506327053927563,0.30782946022911206,0.25,442.0
11170590,용문동,27.1194387011,6.0577148200835005,1546.6188995354628,1139.0164254462,18.98360709077,64957.99378048944,195910.8251767464,"여의동, 한강로동, 종로1.2.3.4가동, 명동, 용문동",0.8026762426635095,635288.43,509930.93,1.0,0.9597443128229152,0.0402556871770849,10.176127101475036,0.9597443128229152,0.7160999534115507,0.9597443128229152,21.0,10320.0,용문동,2,92,635288.43,357753.39,0.5631353777370067,277535.04000000004,0.4368646222629932,2,357753.39,0.5631353777370067,372,0.019022505969211095,4.620510859755583,0.7806375605840278,101.54589459208697,0.06652121777190244,여의동 | 한강로동 | 종로1.2.3.4가동 | 명동 | 용문동,212219.58000000002,-423068.85000000003,0.3340523295851618,11110615,종로1.2.3.4가동,13113292.16,20527.62,0.03231228372914016,0.30782946022911206,0.25,442.0
11170625,한강로동,25.4313430792,5.7256759397903,1551.9107051787928,1068.1164093264,17.80194015544,65180.2496175093,183716.0224041408,"한강로동, 여의동, 역삼1동, 종로1.2.3.4가동, 명동",0.8011048034252225,1392084.75,1115205.78,1.0,0.7658813873794664,0.2341186126205335,11.441755483620131,0.7658813873794664,0.5471885809156057,0.7658813873794664,21.0,10320.0,한강로동,2,92,1392084.75,768667.19,0.5521698229938945,623417.56,0.44783017700610545,2,768667.19,0.5521698229938945,423,0.04742871534836868,4.3486813450797275,0.7191026476173576,77.37636290105368,0.18755354514155836,한강로동 | 여의동 | 역삼1동 | 종로1.2.3.4가동 | 명동,5039679.55,3647594.8,3.620239033578954,11110615,종로1.2.3.4가동,13113292.16,261090.43,0.18755354514155836,0.30782946022911206,0.25,442.0
11170630,이촌1동,28.926709836,7.0439459616264,1554.64696494632,1214.921813112,20.2486968852,65295.17252774544,208966.551855264,"이촌1동, 여의동, 한강로동, 역삼1동, 종로1.2.3.4가동",0.8004136808314537,1105775.19,885077.59,1.0,0.9020105570631384,0.0979894429368616,12.640917245570638,0.9020105570631384,0.6678933928678907,0.9020105570631384,21.0,10320.0,이촌1동,2,92,1105775.19,521681.68,0.4717791506969875,584093.51,0.5282208493030125,2,521681.68,0.4717791506969875,392,0.02585186913183097,4.53876714881463,0.7601018462412461,93.57536447759347,0.0784320907037171,이촌1동 | 여의동 | 한강로동 | 역삼1동 | 종로1.2.3.4가동,468215.87,-637559.32,0.42342772222986846,11110615,종로1.2.3.4가동,13113292.16,86728.26,0.0784320907037171,0.30782946022911206,0.25,442.0
11170640,이촌2동,28.7215953885,7.026997911625,1541.4763737066571,1206.307006317,20.10511677195,64742.00769567961,207484.805086524,"한강로동, 여의동, 이촌2동, 이촌1동, 명동",0.8017987234087207,265875.23,213178.42,1.0,0.9502007285728078,0.0497992714271923,8.725571483489151,0.9502007285728078,0.9064236830476696,0.9502007285728078,21.0,10320.0,이촌2동,2,92,265875.23,139140.46,0.5233299092961763,126734.76999999999,0.4766700907038237,2,139140.46,0.5233299092961763,330,0.024487811637320472,4.5437500205299175,0.7835277501619106,94.04280213827815,0.10836236982286768,한강로동 | 여의동 | 이촌2동 | 이촌1동 | 명동,57359.93,-208515.3,0.21574002963720992,11110615,종로1.2.3.4가동,13113292.16,10616.13,0.03992899225700717,0.30782946022911206,0.25,442.0
11170650,이태원1동,23.5568568666,5.3735924037312,1489.259605975847,989.3879883972,16.489799806620002,62548.90345098558,170174.73400431842,"이태원1동, 한남동, 한강로동, 여의동, 명동",0.8005685827284995,260911.9,208877.87,1.0,0.8806637582047347,0.1193362417952653,8.666258444283924,0.8806637582047347,0.5797128729422709,0.8806637582047347,21.0,10320.0,이태원1동,2,92,260911.9,148418.58,0.5688455758438001,112493.32,0.43115442415619987,2,148418.58,0.5688455758438001,357,0.02538200351997865,4.4388421165751035,0.7551959260120277,84.67683898071893,0.09553684596218111,이태원1동 | 한남동 | 한강로동 | 여의동 | 명동,481372.23,220460.33,1.8449608086101092,11110615,종로1.2.3.4가동,13113292.16,24926.7,0.09553684596218111,0.30782946022911206,0.25,442.0
11170660,이태원2동,27.8762310808,5.637655632515,1501.6503478937043,1170.8017053936,19.51336175656,63069.31461153558,201377.8933276992,"이태원2동, 한남동, 한강로동, 회현동, 역삼1동",0.8017896004516109,385446.93,309047.34,1.0,0.9050149404295148,0.0949850595704852,12.387971721218214,0.9050149404295148,0.5844975332672409,0.9050149404295148,21.0,10320.0,이태원2동,2,92,385446.93,206755.62,0.5364048949618044,178691.31,0.4635951050381955,2,206755.62,0.5364048949618044,352,0.020232930625775795,4.574955265221831,0.7802256192819257,97.02369870621123,0.0761580329618918,이태원2동 | 한남동 | 한강로동 | 회현동 | 역삼1동,341223.93,-44223.0,0.8852682521041223,11110615,종로1.2.3.4가동,13113292.16,29354.88,0.0761580329618918,0.30782946022911206,0.25,442.0
11170685,한남동,26.4227954445,4.903356255744,1501.89021361826,1109.757408669,18.49595681115,63079.38897196693,190878.274291068,"한남동, 역삼1동, 명동, 종로1.2.3.4가동, 여의동",0.8009824097640872,636956.21,510190.72,1.0,0.7523448486087713,0.2476551513912287,13.059910120207372,0.7523448486087713,0.2899812328085819,0.7523448486087713,21.0,10320.0,한남동,2,92,636956.21,339638.55,0.5332211927096213,297317.66,0.4667788072903787,2,339638.55,0.5332211927096213,416,0.04989277620433713,4.2574192153421535,0.7059594443430981,70.62747374578292,0.19836741995183627,한남동 | 역삼1동 | 명동 | 종로1.2.3.4가동 | 여의동,2093226.36,1456270.1500000001,3.2862955524054005,11110615,종로1.2.3.4가동,13113292.16,126351.36,0.19836741995183627,0.30782946022911206,0.25,442.0
11170690,서빙고동,25.491446123,6.210039598594,1564.1036623240188,1070.640737166,17.8440122861,65692.35381760879,184150.206792552,"한강로동, 서빙고동, 여의동, 종로1.2.3.4가동, 한남동",0.8001832177363888,559618.31,447797.18,1.0,0.898784221910464,0.1012157780895359,7.769250802703799,0.898784221910464,0.7440674107970812,0.898784221910464,21.0,10320.0,서빙고동,2,92,559618.31,280426.74,0.5011035825471829,279191.57000000007,0.49889641745281715,2,280426.74,0.5011035825471829,387,0.0230675684360672,4.600998955149945,0.7721837888682614,99.5837456661819,0.0830603809228472,한강로동 | 서빙고동 | 여의동 | 종로1.2.3.4가동 | 한남동,435694.95,-123923.36000000004,0.7785573527785393,11110615,종로1.2.3.4가동,13113292.16,45324.14,0.08099116699737718,0.30782946022911206,0.25,442.0
11170700,보광동,24.5401813858,6.1021573436498,1494.5162258920236,1030.6876182036,17.178126970060003,62769.68148746499,177278.27033101922,"한남동, 이태원1동, 보광동, 한강로동, 여의동",0.8035861565930015,296955.8,238629.57,1.0,0.950959137210028,0.0490408627899719,6.521769342724217,0.950959137210028,0.7840410742367138,0.950959137210028,21.0,10320.0,보광동,2,92,296955.8,149804.04,0.5044657824497788,147151.75999999998,0.49553421755022126,2,149804.04,0.5044657824497788,339,0.019087729601360244,4.588901074060052,0.7876589408652387,98.3862515287408,0.07579360295370556,한남동 | 이태원1동 | 보광동 | 한강로동 | 여의동,162684.9,-134270.9,0.5478421367759108,11110615,종로1.2.3.4가동,13113292.16,11702.6,0.03940855844539828,0.30782946022911206,0.25,442.0
11200520,왕십리2동,27.5588446274,5.6889124859712,1477.4244309082828,1157.4714743508,19.29119123918,62051.82609814788,199085.0935883376,"왕십리도선동, 왕십리2동, 명동, 종로1.2.3.4가동, 역삼1동",0.8021606367895177,993657.06,797072.58,1.0,0.9527533239193852,0.0472466760806148,9.716176324263088,0.9527533239193852,0.3361293282558943,0.9527533239193852,21.0,10320.0,왕십리2동,5,60,993657.06,282277.61,0.284079509282609,711379.4500000001,0.715920490717391,2,316029.12,0.31804646967435624,383,0.014145218658156333,4.814603792122082,0.8094444301151132,123.29795101167998,0.04711086136699919,왕십리도선동 | 왕십리2동 | 명동 | 종로1.2.3.4가동 | 역삼1동,426878.95,-566778.1100000001,0.4296039017727102,11200690,성수2가3동,5117478.63,37659.03,0.037899423771014115,0.30782946022911206,0.25,442.0
11200535,왕십리도선동,27.6881656974,5.7829868811854,1527.4947822953588,1162.9029592908,19.38171598818,64154.78085640507,200019.30899801763,"왕십리도선동, 명동, 종로1.2.3.4가동, 역삼1동, 소공동",0.802135572632034,1729169.94,1387028.72,1.0,0.9017662662385246,0.0982337337614754,9.579500928544388,0.9017662662385246,0.6487753489468546,0.9017662662385246,21.0,10320.0,왕십리도선동,5,60,1729169.94,467804.12,0.2705368102801972,1261365.8199999998,0.7294631897198027,2,581489.05,0.336282187510153,414,0.019079971469359688,4.7037492104817105,0.7805930684342282,110.36016125071431,0.07879677228254385,왕십리도선동 | 명동 | 종로1.2.3.4가동 | 역삼1동 | 소공동,1530140.87,-199029.06999999983,0.8848990689717866,11200690,성수2가3동,5117478.63,136253.01,0.07879677228254385,0.30782946022911206,0.25,442.0
11200540,마장동,28.0703973846,6.5000949275347,1572.484774175654,1178.9566901532,19.64927816922,66044.36051537747,202780.5507063504,"마장동, 왕십리도선동, 역삼1동, 종로1.2.3.4가동, 사근동",0.8016213461639004,1211506.86,971169.76,1.0,0.8795680891052456,0.1204319108947543,9.712328433133106,0.8795680891052456,0.8048378491744823,0.8795680891052456,21.0,10320.0,마장동,5,60,1211506.86,462476.95,0.38173696350345054,749029.9100000001,0.6182630364965495,5,462476.95,0.3817369635034506,401,0.021338501450453635,4.702716575977296,0.7845757155782193,110.24625836044292,0.0965407905325439,마장동 | 왕십리도선동 | 역삼1동 | 종로1.2.3.4가동 | 사근동,908658.52,-302848.3400000001,0.7500234212458359,11200690,성수2가3동,5117478.63,116959.83,0.0965407905325439,0.30782946022911206,0.25,442.0
11200550,사근동,28.2283188319,6.6341127958387,1548.1220155350818,1185.5893909398,19.759823182330003,65021.12465247344,203921.37524164564,"사근동, 행당1동, 성수2가3동, 역삼1동, 명동",0.8017972612417954,577259.43,462845.03,1.0,0.8801305266257261,0.1198694733742739,9.4229638341721,0.8801305266257261,0.8887297912792597,0.8801305266257261,21.0,10320.0,사근동,5,60,577259.43,230071.61,0.3985584263214201,347187.82000000007,0.6014415736785799,5,230071.61,0.3985584263214202,396,0.02249669916377553,4.594750785877999,0.7681713092587084,98.96346938008514,0.09611101545798913,사근동 | 행당1동 | 성수2가3동 | 역삼1동 | 명동,768903.47,191644.03999999992,1.3319894488341228,11200690,성수2가3동,5117478.63,55480.99,0.09611101545798913,0.30782946022911206,0.25,442.0
11200560,행당1동,27.942683727,6.2484366642648,1547.2675080439185,1173.592716534,19.5598786089,64985.23533784457,201857.947243848,"행당1동, 명동, 역삼1동, 종로1.2.3.4가동, 여의동",0.8025099543990346,889654.41,713956.52,1.0,0.931651033875284,0.0683489661247158,10.1323397971805,0.931651033875284,0.3214249476775666,0.931651033875284,21.0,10320.0,행당1동,5,60,889654.41,277231.6,0.31161718177736003,612422.81,0.68838281822264,5,277231.6,0.31161718177736003,404,0.015015567424390544,4.8223718274948535,0.8035391529427389,124.25946355325529,0.05485072568796686,행당1동 | 명동 | 역삼1동 | 종로1.2.3.4가동 | 여의동,1135811.03,246156.62,1.2766879107585158,11200690,성수2가3동,5117478.63,48798.19,0.05485072568796686,0.30782946022911206,0.25,442.0
11200570,행당2동,27.6469835409,6.6866060242247,1589.3508122790442,1161.1733087178,19.35288847863,66752.73411571985,199721.8090994616,"여의동, 종로1.2.3.4가동, 행당2동, 명동, 역삼1동",0.8012554062871822,1380198.6,1105891.59,1.0,0.9496244292806312,0.0503755707193686,11.973360783484502,0.9496244292806312,0.6519859009519974,0.9496244292806312,21.0,10320.0,행당2동,5,60,1380198.6,400318.22,0.2900439255625965,979880.3800000001,0.7099560744374035,5,400318.22,0.2900439255625965,398,0.015382383252605807,4.791392319621984,0.8003726272911676,120.46898327883844,0.04610414762049461,여의동 | 종로1.2.3.4가동 | 행당2동 | 명동 | 역삼1동,269282.09,-1110916.51,0.19510387128345152,11200690,성수2가3동,5117478.63,55709.92,0.04036369838369637,0.30782946022911206,0.25,442.0
11200580,응봉동,26.0875239969,6.7995066648335,1554.3277238365044,1095.6760078698,18.26126679783,65281.76440113319,188456.2733536056,"역삼1동, 여의동, 응봉동, 종로1.2.3.4가동, 명동",0.8025394130225816,720135.71,577937.29,1.0,0.9588792064273964,0.0411207935726036,7.878621985586236,0.9588792064273964,0.6317370332445307,0.9588792064273964,21.0,10320.0,응봉동,5,60,720135.71,216945.45,0.30125634236358034,503190.25999999995,0.6987436576364197,1,227596.49,0.3160466657041629,370,0.014371142486473356,4.777948132688733,0.8079725550377105,118.86021427508413,0.049929630624760996,역삼1동 | 여의동 | 응봉동 | 종로1.2.3.4가동 | 명동,129192.57,-590943.1399999999,0.17940031053313552,11200690,성수2가3동,5117478.63,23765.24,0.03300105753678012,0.30782946022911206,0.25,442.0
11200590,금호1가동,24.1369829205,6.3405586885964,1536.5946970033317,1013.753282661,16.89588804435,64536.97727413993,174365.564617692,"금호1가동, 여의동, 역삼1동, 종로1.2.3.4가동, 금호2.3가동",0.8015637520441311,835159.26,669433.39,1.0,0.9471161873177552,0.0528838126822446,8.490935036175445,0.9471161873177552,0.7845620081734639,0.9471161873177552,21.0,10320.0,금호1가동,5,60,835159.26,226033.02000000002,0.270646606971705,609126.24,0.7293533930282949,2,247035.32,0.2957942656350359,393,0.014194361952811641,4.813615624228651,0.8057865812570525,123.17617211407239,0.04238974731597899,금호1가동 | 여의동 | 역삼1동 | 종로1.2.3.4가동 | 금호2.3가동,317890.1,-517269.16000000003,0.380634108038268,11200690,성수2가3동,5117478.63,35402.19,0.04238974731597899,0.30782946022911206,0.25,442.0
